pdf,url,content_negotiation_realizada,metadatos_accesibles,heuristica,metadata_source,metadata_format,metadata_url,metadata_final_url,accept_header,dataset_metadata_field,dataset_metadata_value,dataset_metadata_evidence,motivo
s41597-025-04605-9.pdf,https://www.doi.org/10.1107/S1600577521009875(2021).13,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1107/s1600577521009875(2021).13,https://api.datacite.org/dois/10.1107/s1600577521009875(2021).13,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-025-04605-9.pdf,https://www.doi.org/10.1107/S1600577515002283(2015).14.G,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1107/s1600577515002283(2015).14.g,https://api.datacite.org/dois/10.1107/s1600577515002283(2015).14.g,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-025-04605-9.pdf,https://www.doi.org/10.1107/S1600577514013939(2014).15,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1107/s1600577514013939(2014).15,https://api.datacite.org/dois/10.1107/s1600577514013939(2014).15,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-025-04605-9.pdf,https://www.doi.org/10.1107/S0909049512032864(2012).16,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1107/s0909049512032864(2012).16,https://api.datacite.org/dois/10.1107/s0909049512032864(2012).16,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-025-04605-9.pdf,https://www.doi.org/10.5281/zenodo.13329639(2024).17,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.5281/zenodo.13329639(2024).17,https://api.datacite.org/dois/10.5281/zenodo.13329639(2024).17,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-025-04605-9.pdf,https://www.doi.org/10.5281/zenodo.13349402(2024).19,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.5281/zenodo.13349402(2024).19,https://api.datacite.org/dois/10.5281/zenodo.13349402(2024).19,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-025-04605-9.pdf,https://www.doi.org/10.5281/zenodo.13329625(2024).20,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.5281/zenodo.13329625(2024).20,https://api.datacite.org/dois/10.5281/zenodo.13329625(2024).20,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-025-04605-9.pdf,https://www.doi.org/10.5281/zenodo.14245751(2024).21,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.5281/zenodo.14245751(2024).21,https://api.datacite.org/dois/10.5281/zenodo.14245751(2024).21,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-025-04605-9.pdf,https://www.doi.org/10.3390/nano12121960(2022).22,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.3390/nano12121960(2022).22,https://api.datacite.org/dois/10.3390/nano12121960(2022).22,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-025-04605-9.pdf,https://www.doi.org/10.1364/OE.23.032859(2015).23,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1364/oe.23.032859(2015).23,https://api.datacite.org/dois/10.1364/oe.23.032859(2015).23,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-025-04605-9.pdf,https://www.doi.org/10.1107/S1600577522006300(2022).24,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1107/s1600577522006300(2022).24,https://api.datacite.org/dois/10.1107/s1600577522006300(2022).24,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-025-04605-9.pdf,https://www.doi.org/10.5281/zenodo.13327891(2024).25,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.5281/zenodo.13327891(2024).25,https://api.datacite.org/dois/10.5281/zenodo.13327891(2024).25,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-025-04605-9.pdf,https://www.doi.org/10.5281/zenodo.12206815(2024).26,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.5281/zenodo.12206815(2024).26,https://api.datacite.org/dois/10.5281/zenodo.12206815(2024).26,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-025-04605-9.pdf,https://www.doi.org/10.5281/zenodo.13327692(2024,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.5281/zenodo.13327692(2024,https://api.datacite.org/dois/10.5281/zenodo.13327692(2024,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-025-04605-9.pdf,https://www.nature.com/reprints,True,False,False,,,,,,,,,metadata_not_dataset_or_not_accessible
s41597-025-04605-9.pdf,https://www.doi.org/10.1038/s41597-025-04605-9www.nature.com/scientificdatawww.nature.com/scientificdata/OpenAccessThisarticle,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1038/s41597-025-04605-9www.nature.com/scientificdatawww.nature.com/scientificdata/openaccessthisarticle,https://api.datacite.org/dois/10.1038/s41597-025-04605-9www.nature.com/scientificdatawww.nature.com/scientificdata/openaccessthisarticle,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-025-04605-9.pdf,https://www.doi.org/10.1038/s41597-025-04605-9acknowledgementsThisworkwaspartfunded,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1038/s41597-025-04605-9acknowledgementsthisworkwaspartfunded,https://api.datacite.org/dois/10.1038/s41597-025-04605-9acknowledgementsthisworkwaspartfunded,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-025-04605-9.pdf,https://www.doi.org/10.32604/iasc.2023.030144(2022).MedSRGAN:medicalimagessuper-resolution,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.32604/iasc.2023.030144(2022).medsrgan:medicalimagessuper-resolution,https://api.datacite.org/dois/10.32604/iasc.2023.030144(2022).medsrgan:medicalimagessuper-resolution,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-025-04605-9.pdf,https://www.doi.org/10.1002/aenm.202202407(2023).CO2capturefromgas,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1002/aenm.202202407(2023).co2capturefromgas,https://api.datacite.org/dois/10.1002/aenm.202202407(2023).co2capturefromgas,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-025-04605-9.pdf,https://www.doi.org/10.1039/F19757101671(1975).Savu:APython-based,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1039/f19757101671(1975).savu:apython-based,https://api.datacite.org/dois/10.1039/f19757101671(1975).savu:apython-based,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-025-04605-9.pdf,https://www.doi.org/10.1107/S1600577515002283(2015).TomoPy:aframeworkfor,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1107/s1600577515002283(2015).tomopy:aframeworkfor,https://api.datacite.org/dois/10.1107/s1600577515002283(2015).tomopy:aframeworkfor,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-025-04605-9.pdf,https://www.doi.org/10.5281/zenodo.13329670(2024,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.5281/zenodo.13329670(2024,https://api.datacite.org/dois/10.5281/zenodo.13329670(2024,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-025-04605-9.pdf,https://www.doi.org/10.5281/zenodo.14245751(2024).Cr/13XZeoliteandZn/13X,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.5281/zenodo.14245751(2024).cr/13xzeoliteandzn/13x,https://api.datacite.org/dois/10.5281/zenodo.14245751(2024).cr/13xzeoliteandzn/13x,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-025-04605-9.pdf,https://www.doi.org/10.1038/s41597-025-04605-9Received:7October2024;Accepted,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1038/s41597-025-04605-9received:7october2024;accepted,https://api.datacite.org/dois/10.1038/s41597-025-04605-9received:7october2024;accepted,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-025-04605-9.pdf,https://www.doi.org/10.48550/arXiv.2301.11798MedicalImageSegmentationwithTransformer,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.48550/arxiv.2301.11798medicalimagesegmentationwithtransformer,https://api.datacite.org/dois/10.48550/arxiv.2301.11798medicalimagesegmentationwithtransformer,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-025-04605-9.pdf,https://www.doi.org/10.32604/iasc.2023.030144IntelligentAutomation,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.32604/iasc.2023.030144intelligentautomation,https://api.datacite.org/dois/10.32604/iasc.2023.030144intelligentautomation,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-025-04605-9.pdf,https://www.doi.org/10.1007/s11042-020-08980-wMultimediaToolsandApplications79,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1007/s11042-020-08980-wmultimediatoolsandapplications79,https://api.datacite.org/dois/10.1007/s11042-020-08980-wmultimediatoolsandapplications79,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-025-04605-9.pdf,https://www.doi.org/10.1002/cnm.3381InternationalJournalforNumericalMethods,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1002/cnm.3381internationaljournalfornumericalmethods,https://api.datacite.org/dois/10.1002/cnm.3381internationaljournalfornumericalmethods,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-025-04605-9.pdf,https://www.doi.org/10.1038/nmeth.3296NatureMethods122015Van,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1038/nmeth.3296naturemethods122015van,https://api.datacite.org/dois/10.1038/nmeth.3296naturemethods122015van,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-025-04605-9.pdf,https://www.doi.org/10.3390/en15145115Energies152022Shan,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.3390/en15145115energies152022shan,https://api.datacite.org/dois/10.3390/en15145115energies152022shan,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-025-04605-9.pdf,https://www.doi.org/10.1038/s41467-021-26480-9NatureCommunications1262052021,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1038/s41467-021-26480-9naturecommunications1262052021,https://api.datacite.org/dois/10.1038/s41467-021-26480-9naturecommunications1262052021,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-025-04605-9.pdf,https://www.doi.org/10.1002/aenm.202202407AdvancedEnergyMaterials132202407,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1002/aenm.202202407advancedenergymaterials132202407,https://api.datacite.org/dois/10.1002/aenm.202202407advancedenergymaterials132202407,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-025-04605-9.pdf,https://www.doi.org/10.1039/C2EE22647BEnergy,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1039/c2ee22647benergy,https://api.datacite.org/dois/10.1039/c2ee22647benergy,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-025-04605-9.pdf,https://www.doi.org/10.1039/F19757101671JournaloftheChemicalSociety,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1039/f19757101671journalofthechemicalsociety,https://api.datacite.org/dois/10.1039/f19757101671journalofthechemicalsociety,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-025-04605-9.pdf,https://www.doi.org/10.48550/arXiv.1610.080152016LargeTomographyDatasetsWadeson,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.48550/arxiv.1610.080152016largetomographydatasetswadeson,https://api.datacite.org/dois/10.48550/arxiv.1610.080152016largetomographydatasetswadeson,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-025-04605-9.pdf,https://www.doi.org/10.1107/S1600577521009875JournalofSynchrotronRadiation28,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1107/s1600577521009875journalofsynchrotronradiation28,https://api.datacite.org/dois/10.1107/s1600577521009875journalofsynchrotronradiation28,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-025-04605-9.pdf,https://www.doi.org/10.1107/S1600577514013939JournalofSynchrotronRadiation21,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1107/s1600577514013939journalofsynchrotronradiation21,https://api.datacite.org/dois/10.1107/s1600577514013939journalofsynchrotronradiation21,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-025-04605-9.pdf,https://www.doi.org/10.1107/S0909049512032864JournalofSynchrotronRadiation19,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1107/s0909049512032864journalofsynchrotronradiation19,https://api.datacite.org/dois/10.1107/s0909049512032864journalofsynchrotronradiation19,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-025-04605-9.pdf,https://www.doi.org/10.5281/zenodo.133296392024Green,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.5281/zenodo.133296392024green,https://api.datacite.org/dois/10.5281/zenodo.133296392024green,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-025-04605-9.pdf,https://www.doi.org/10.3390/nano12121960Nanomaterials121960.2022David,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.3390/nano12121960nanomaterials121960.2022david,https://api.datacite.org/dois/10.3390/nano12121960nanomaterials121960.2022david,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-025-04605-9.pdf,https://www.doi.org/10.1364/OE.23.032859OpticsExpress232015Vo,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1364/oe.23.032859opticsexpress232015vo,https://api.datacite.org/dois/10.1364/oe.23.032859opticsexpress232015vo,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-025-04605-9.pdf,https://www.doi.org/10.1107/S1600577522006300JournalofSynchrotronRadiation29,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1107/s1600577522006300journalofsynchrotronradiation29,https://api.datacite.org/dois/10.1107/s1600577522006300journalofsynchrotronradiation29,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-025-04605-9.pdf,https://www.doi.org/10.5281/zenodo.122068152024Green,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.5281/zenodo.122068152024green,https://api.datacite.org/dois/10.5281/zenodo.122068152024green,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-026-06866-4_reference.pdf,https://www.doi.org/10.1038/s41597-026-06866-4Received:26September2025Accepted,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1038/s41597-026-06866-4received:26september2025accepted,https://api.datacite.org/dois/10.1038/s41597-026-06866-4received:26september2025accepted,application/json,,,,metadata_not_dataset_or_not_accessible
s41597-026-06866-4_reference.pdf,https://www.doi.org/10.1038/s41597-026-06866-4TaoWang,True,True,False,datacite_api_fallback,datacite_api_fallback,https://api.datacite.org/dois/10.1038/s41597-026-06866-4taowang,https://api.datacite.org/dois/10.1038/s41597-026-06866-4taowang,application/json,,,,metadata_not_dataset_or_not_accessible
